compound,ABC,nAcid,nBase,nAromAtom,nAtom,nHetero,nN,nO,nS,nP,nCl,nBr,ATS0Z,AATS4d,AATS1Z,AATS0v,AATS1v,AATS1p,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC2d,ATSC3d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC2v,ATSC3v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC8se,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC1i,ATSC2i,ATSC3i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC3c,AATSC4c,AATSC0dv,AATSC1dv,AATSC3dv,AATSC4dv,AATSC1d,AATSC3d,AATSC4d,AATSC3Z,AATSC0v,AATSC1v,AATSC3v,AATSC4v,AATSC3se,AATSC4i,MATS1c,MATS2d,MATS2Z,MATS3Z,MATS4Z,MATS1se,MATS3se,MATS1pe,MATS3pe,MATS4pe,MATS1p,MATS3p,MATS4p,MATS2i,MATS3i,GATS1c,GATS2c,GATS3c,GATS4c,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS1Z,GATS2Z,GATS3Z,GATS4Z,GATS1v,GATS2v,GATS3v,GATS1se,GATS3se,GATS4se,GATS4p,GATS1i,GATS2i,BertzCT,nBondsD,RNCG,RPCG,C1SP2,C3SP2,C1SP3,HybRatio,Xch-3d,Xch-5d,AXp-1d,AXp-1dv,NsCH3,NssO,SsssCH,SdssC,SaasC,fMF,IC0,IC1,IC2,SIC0,SIC1,SIC2,SIC3,MIC1,MIC2,Kier2,FilterItLogS,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA8,SlogP_VSA11,EState_VSA2,EState_VSA3,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState7,nRot,RotRatio,SLogP,GGI10,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9
4-NP,11.423098298725943,0,0,6,40,1,0,1,0,0,0,0,628.0,1.8453608247422681,18.35,182.8788542386657,234.41097088657907,1.7329781779000002,-0.21677333792896503,0.02917494885051599,-0.023120579228530277,-0.04043618596618295,0.048752477097759934,-0.015035020708298428,0.0034869951370786884,0.00021018354627650067,23.200000000000003,9.332500000000007,9.9025,0.14250000000000185,6.6175,-5.310000000000001,-4.427500000000002,-5.750000000000002,-3.1199999999999974,-0.040000000000000036,-0.28000000000000075,-0.2400000000000005,0.03999999999999934,-7.494005416219807e-16,-4.099999999999971,-51.417499999999976,-2.1975000000000016,-22.407500000000006,31.517499999999988,-580.5688253229866,-90.08631760162913,134.15504247944136,-47.93276466159318,14.071554010895646,7.514616096768947,-0.07654440000000105,0.03366096999999946,0.019139690000000244,-0.03761586999999915,0.16349623000000124,-0.039551159999999544,-0.04490059999999979,0.21658388422108096,-0.19259829428375957,0.07719643871396051,0.058824967600000416,2.0661280367375925,-16.34597739129501,-3.6945854994161893,0.5621392666539917,-1.0239106017865243,0.427376824748253,0.3428137259812336,0.010534657281349053,-0.0054193334482241255,-0.00022891662602505223,-0.00041686789655858716,2.0475000000000003,0.5800000000000001,0.09804455445544555,0.0014690721649484727,0.07500000000000004,-0.0003960396039603964,-0.004948453608247431,-0.021757425742574273,52.22833325000956,0.8591137176832941,-0.8919437386299914,-2.015722361194324,0.00018950188118812124,-0.048431413330616714,-0.5144290225576407,-0.1257050765511683,-0.11009758734951039,-0.0034009262590971897,-0.03610866035782342,-0.06382293231089194,0.006320287694909611,-0.06218623464346324,0.010989349751316806,-0.0231019251691251,0.0352332965635503,-0.025973304291346415,-0.038188833585960216,-0.17463857739793734,-0.028529653612211655,1.4257279676058936,0.5469354339884994,0.7374788885132924,0.7287526416730062,0.8214285714285714,0.9556425309849966,0.8745874587458746,0.8149239077074127,1.0753676470588234,1.3945406929895243,0.951150262085032,0.827774408732565,1.1963657678780772,1.15659477428576,0.9664782421970215,0.9639114828198836,1.2357829700396288,1.27537201209309,0.9996433669200631,1.0152931100209417,0.8080104049074678,0.6951830891100967,0.9905894385851757,1.248033048461578,1.310755764661968,263.2683698322741,0,0.43359826021838505,0.2501821980611845,0,1,1,0.6,0.0,0.0,0.4891061564184681,0.41285213591098247,1,0,0.0,0.0,1.7034016750101364,0.15,1.1058666211014743,2.4128754146415785,3.330240672752194,0.2077943559898623,0.45338369320689714,0.6257582991306232,0.7710930367510354,18.77941249394227,24.116826906907033,9.074074074074074,-4.849405097811739,5.106527394840706,0.0,0.0,0.0,57.581401074169904,0.0,0.0,5.749511833283905,0.0,0.0,0.0,5.749511833283905,0.0,5.106527394840706,6.4208216229260096,0.0,5.749511833283905,0.0,5.749511833283905,50.50920285217907,12.13273413692322,12.13273413692322,6.923737199690624,10.637133018809815,8,0.5,4.685300000000005,0.037139067442097745,0.015625,0.02851851851851852,0.013257575757575756,0.010122448979591836,0.008294753086419752,0.007180650037792894,0.006517857142857143
BPC,14.693432725214397,0,0,12,39,2,0,2,0,0,0,0,760.0,2.299145299145299,21.7,211.64727621245956,261.45123978899613,1.8498053388,-0.44468616987992016,0.08951600837238796,0.09801330669206479,-0.25948732005536446,0.0605870464899422,0.15957167109067596,-0.08734535807114986,-0.03707845755598088,54.82840236686391,19.639053254437872,-84.17751479289942,-92.46153846153845,7.905325443786976,-0.7041420118343238,10.946745562130175,17.603550295857993,-8.284023668639058,-13.100591715976334,-11.479289940828405,-3.627218934911243,10.17751479289941,-1.0118343195266253,-4.094674556213004,116.33136094674558,-111.25443786982247,-235.46153846153848,76.36686390532543,862.5919464302572,-1081.440900084,349.6361396776739,-1188.320144122125,684.3589078608811,371.40488188565985,-0.21975654963839486,0.22417595792241934,-0.19385493228139267,-1.0306862564102555,0.4900963734385239,0.30004590138066944,-0.040472970414201434,0.7829416507996418,-6.851072663512925,3.9001742846027008,1.075187003082274,6.543540595703992,17.317558016658495,-28.61880274273048,3.073611144640733,-39.76600709174882,22.288105052705568,4.754736820774755,0.019773283652029613,-0.011117154246998004,0.0011137875760461908,-0.0022178403423535422,3.2741617357001975,1.3707100591715977,-0.9565626681011298,-0.7902695595003286,0.35147928994082833,-0.14887036040882198,-0.04142011834319527,-1.2642549757934372,53.288932222366434,3.6550194181214186,-12.289101137318182,-11.638787639918544,-0.0022028969577430986,-0.17229829264228644,-0.5622310609930937,-0.17156862745098042,0.2455699153953767,-0.1814771440337691,-0.28888259720649295,-0.10289801954897156,-0.04125906319428596,-0.10722998122771739,-0.07514846540671156,-0.25071145570525205,0.11180940662128207,-0.24179980090539258,-0.14961333007396885,0.1891583536012844,-0.24155530280047435,1.408180843144762,0.48159890230722247,0.7454666475040944,0.9939311398476921,0.6026204819277108,1.032813607370659,1.339156626506024,1.1572958500669344,0.8576388888888885,1.8363562091503258,1.5437499999999993,0.9148148148148143,0.9720554926387314,0.6849227233362201,1.1300383506640583,1.253995218321379,0.9800661768905566,0.8054714874145684,1.255000393425342,0.9880818051442979,0.8746873263234974,1.1265530056677473,1.135962617243016,0.9907926686821437,0.8747126442371486,559.1542843138656,0,0.3307390707840696,0.1909485639664702,0,4,4,0.29411764705882354,0.0,0.0,0.440970216816285,0.32116406694625643,4,0,0.0,0.0,4.685929180314103,0.3333333333333333,1.236032213759607,2.9254252953415367,3.5795220903242795,0.23385773921775038,0.5534915176183645,0.6772468663879317,0.7233815548428856,23.267511912927883,27.738330055927136,5.78,-4.457787531427215,10.213054789681411,0.0,0.0,0.0,38.11294267322769,5.41499046939678,0.0,11.49902366656781,0.0,0.0,0.0,11.49902366656781,0.0,10.213054789681411,5.41499046939678,0.0,11.49902366656781,5.41499046939678,11.49902366656781,0.0,12.13273413692322,38.112942673227685,13.847474399381248,0.0,2,0.1,4.040540000000004,0.0,0.05859375,0.05777777777777778,0.037247474747474744,0.02022675736961451,0.019675925925925923,0.017447719828672208,0.012812500000000001
PFUnA,25.976375786958712,1,0,0,35,23,0,2,0,0,0,0,2226.0,3.4814814814814814,47.0,252.5850096264965,313.9119095964471,1.489306999588235,-0.43541074015827247,-1.1727469166580915,0.03234043641512012,0.003748734818505628,0.0003666507873100258,4.516025225956288e-05,0.00022190419331570913,0.0007713913714675336,-8.909387755102044,-27.5134693877551,14.821224489795922,1.488979591836737,1.0187755102040814,0.5485714285714289,0.07836734693877645,-0.3918367346938765,-29.415510204081638,-1.9746938775510186,-1.2710204081632632,-1.3371428571428554,-1.4032653061224463,-1.469387755102039,-16.680816326530614,-27.284897959183677,17.049795918367348,1.4889795918367366,1.018775510204084,-194.8595546018255,-44.34937178930813,-10.694104928521764,-11.395504983396066,-12.09690503827036,-12.798305093144673,-1.505945384489784,-5.331619735510195,0.9248032195918329,0.1498474579591803,0.13810928326530297,0.12637110857142575,0.1028947591836713,-0.018633508700422394,-0.018782084600537485,-0.018930660500652632,-0.019079236400767752,-18.882643250595063,-125.40594173472888,13.973977760049,3.713638157320144,3.3193771998360324,2.9251162423519173,2.5308552848678003,0.08136258238302123,-0.01280619823994919,0.00036337569005752944,4.628067677167442e-05,2.8620408163265307,-0.2620408163265307,0.166530612244898,0.01838246409674984,0.0065066026410559846,-0.022187571657876614,-0.014875283446711993,0.1915707406558129,13.845357831372617,0.9313246558544303,-0.49830754819447337,-0.12336672683515376,0.01039104741114419,0.05071480388647237,-0.15739665414825368,-0.24846921888790832,-0.13302343352012228,0.059774365079819355,0.00573574083507859,-0.12601634493311425,0.029563503538060136,-0.12068986986938966,0.03854847940889575,0.006344415117541356,-0.037940824969156656,-0.007637843284788578,-0.0008829600192851777,-0.24319337411105174,0.01948693961829284,1.580377357823223,1.3556310719590285,0.9051839206146,0.9068570520163047,1.09312606959498,0.9890856745579006,0.7284142112718486,0.8548308719443916,1.5291262135922332,1.4934079876434248,0.9824518777829568,0.9627831715210358,1.096535914416709,0.9093224656138563,0.6828432747399932,0.8307390426595724,1.3035799050578432,1.2922051573322995,0.881810342935297,1.4550462746477784,0.9054942299681387,0.9360161017036752,0.9553955493245025,1.4337108999600598,1.4106819279922755,789.0315716701361,1,0.10235996051170815,0.09871332040190696,1,0,1,0.9090909090909091,0.0,0.0,0.4301022931204262,0.20898054271450886,0,0,0.0,-4.551172153989388,0.0,0.0,1.3494997688488455,1.8081782775634243,2.6645783739023834,0.2630971549806616,0.35252066840335644,0.5194835935353443,0.6559004595672064,24.363926750183794,38.938924293437964,8.513983371126228,-5.349486615825997,5.106527394840706,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.55489371308722,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.047294811519652,9,0.2727272727272727,6.351000000000002,0.21487603305785125,0.07902298850574715,0.05025641025641026,0.034621578099838964,0.025170068027210876,0.018995098039215685,0.01469723691945914,0.011515151515151516
BPE,12.268104450355086,0,0,12,30,2,0,2,0,0,0,0,646.0,2.388888888888889,23.35483870967742,226.57302001507838,274.1638447770563,1.9014273449032255,-0.43413319770122527,0.09505903796425431,-0.025716710194772945,-0.08588332395818346,0.02658849798669768,0.0480969048353952,0.04829995257603331,-0.04768720850156967,18.64,-10.800000000000004,-55.720000000000006,-31.519999999999996,34.0,2.960000000000001,-14.400000000000006,5.0799999999999965,-6.400000000000002,-7.880000000000002,0.40000000000000113,-2.1599999999999993,0.8000000000000008,1.7200000000000009,-6.35999999999998,4.600000000000024,-77.51999999999998,-113.12,67.59999999999998,-93.0827664419493,-525.130846247986,268.066830098272,35.50571785475081,-126.93342971610839,182.443141970174,-0.25895422222222186,0.06637288888888884,-0.39314222222222195,-0.32242666666666686,0.4591297777777765,0.06724266666666628,-0.29222533333333295,0.39316631913364414,-0.5605843391446935,-0.3728055621768894,0.47878678347038606,6.69737042718654,-5.019694665505602,-10.59522975671252,0.9006510910470344,-4.302380179455304,-1.9419416140768089,1.8485822763584758,0.025693162927496578,-0.014004296700039524,-0.00038383149544437233,-0.001192823943863659,3.2933333333333326,0.6012903225806452,-0.8316417910447762,-0.4377777777777777,0.1793548387096774,-0.11761194029850748,-0.028888888888888877,-1.157014925373134,52.695621339851975,4.645246284451698,-7.837773824596806,-11.309608543527538,-0.005867794361525701,-0.2261478324174067,-0.5450592727550978,-0.22325581395348848,0.01296992481203014,-0.16311300639658846,-0.22149122807017543,-0.12675182298188464,-0.08903644204189322,-0.13893332546777074,-0.12284833630898884,-0.12845578743545571,0.1465875732725476,-0.12437683996945954,-0.17939832585047963,-0.0736279174355435,-0.115976713058786,1.3658545032814944,0.49256346598268347,0.7875201386143874,0.718081637363062,0.710134517435027,0.9803643724696358,1.1828509275484924,0.978407557354926,0.8702175543885974,1.5511627906976748,1.3085734120097192,0.8898578811369512,0.892402376910017,0.8394736842105263,1.0800555493210637,1.139437134502924,0.8690843094408017,1.016433129972259,1.1124224190917658,0.9910826865146416,0.9430813882280771,0.7241228561177859,1.1548793677024352,0.8772804302598975,1.0878168318216326,411.598944223399,0,0.35031183178378444,0.2021266992509343,0,2,1,0.14285714285714285,0.0,0.0,0.4508649292909675,0.3085087378806498,1,0,0.25111111111111106,0.0,2.8428628117913846,0.43333333333333335,1.2866926683547546,2.7735572622751854,3.41506101220307,0.2622215929383663,0.5652372328735868,0.6959725197988763,0.8046632115804797,21.626400219248787,28.141302665842762,5.55765595463138,-2.9960792712924285,10.213054789681411,0.0,0.0,0.0,31.18920547353706,5.917906046161393,0.0,11.49902366656781,0.0,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,11.49902366656781,17.416929712729203,0.0,0.0,24.26546827384644,24.26546827384644,6.923737199690624,0.0,2,0.11764705882352941,3.2496000000000023,0.0,0.04545454545454544,0.04777777777777778,0.0257936507936508,0.020136054421768707,0.021701388888888888,0.00987654320987654,0.025625000000000002
PFHpS,19.875064317990454,1,0,0,27,19,0,3,1,0,0,0,1916.0,3.263157894736842,58.23076923076923,255.45598924326558,319.6663312857773,1.655439153307692,-0.30767230174146065,-0.8324947455700402,-0.017914144851816027,0.006920841617050616,0.0023033925429845337,-0.003198285464491739,-0.04494652574249187,-0.03904095225325924,-8.941624752324348,-4.9509221155311725,13.554641060813902,0.8084133516232299,-0.777320530406949,-2.3630544124371275,-3.948788294467306,-15.534522176497486,-21.950617283950614,-1.518518518518519,-1.740740740740741,-1.851851851851853,-1.9629629629629644,-2.074074074074075,-20.672153635116594,-76.13854595336076,13.176954732510286,-1.020576131687247,-1.0699588477366282,-195.721409014225,-36.273712783827946,-9.661169582321087,-10.256027465509192,-10.850885348697272,-39.445983973612705,-1.4368211111111053,-3.7552338888888848,0.8223836666666651,0.1505653333333315,0.13868433333333158,0.12680333333333182,0.367635333333332,0.11671447901506468,0.10529416080705267,0.09387384259904039,-1.2865364756089719,-13.55125300235018,-81.21146311762116,17.718751622152148,4.602675746223522,3.3739288684258675,2.1451819906282115,-4.631602012169445,0.07430753592654277,-0.011833550066979255,-0.0002714264371487277,0.00012141827398334415,3.840268251790886,-0.3439086443201672,0.20537334940627125,0.014182690379354912,-0.0688509021842354,-0.02300785634118968,-0.028589993502274223,0.19965082928045888,16.033669282273735,0.8926327011731916,-0.549601708845878,-0.15905809998478954,0.01246035858585856,0.10230566007054698,-0.15925100892428182,-0.23872180451127814,-0.2691908512454411,0.03458779813342551,-0.0031018611166700153,-0.16833515929216267,0.03795561410558233,-0.1594457076107948,0.05581002255246045,0.011152185065678888,-0.08796965852640981,-0.00024370509303501175,0.0061377064657595565,-0.20797115504633945,0.033687674626775146,1.635379893666268,1.3983097091045473,0.9247201457021199,0.9092892774727853,1.1900103190982694,0.8386899767050809,0.7395979159751187,0.8343805616597454,1.5986842105263157,1.4609291084854994,0.9446770334928228,0.931786703601108,1.5270912547528517,1.1235159463024755,0.667300380228137,0.7638833299979988,1.3573750083603526,1.2525095574131906,0.8556225067774954,1.4789160724685197,0.9047455897380071,0.929732724869934,0.8580005117596826,1.3995938173165017,1.328134264393332,644.6413883914277,2,0.08183076959628129,0.13397289399244844,0,0,2,1.0,0.0,0.0,0.43,0.2597931416308065,0,0,0.0,0.0,0.0,0.0,1.6804530247303398,2.0803319685129282,3.0241817261190036,0.3534159375938412,0.43751444541356227,0.6360154104051893,0.779839301851847,31.684340845085117,47.84174079870482,6.25,-3.6351378806238968,0.0,4.552749873690364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.014052367851015,10.118126859033554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7531066546989145,6,0.24,4.205799999999999,0.0,0.07738095238095238,0.0488888888888889,0.033333333333333326,0.023809523809523808,0.017361111111111112,0.012345679012345678,0.0
BPAP,17.16343230010146,0,0,18,40,2,0,2,0,0,0,0,866.0,2.9363636363636365,23.80952380952381,236.56567471680128,283.87247537657447,1.9743029745714284,-0.44106145556703386,0.07792929074671391,-0.00489530989591014,-0.06777920690437389,-0.05081341182209899,0.05750070579736284,0.13066680716724016,-0.0735155833751665,26.29499999999999,-10.420000000000005,-65.13499999999999,-55.775,20.334999999999997,18.645000000000007,-1.172499999999994,1.3625000000000063,-4.9199999999999955,-12.134999999999994,-2.865000000000002,-5.505000000000002,-0.5725000000000025,2.962499999999997,-2.15500000000001,8.780000000000001,-69.835,-140.97500000000002,11.785000000000007,-25.97617484194322,-382.8123608493448,-104.389002875112,-335.2208123510294,-263.317416456501,188.11927435731383,-0.23511918000000032,0.06061287999999977,-0.38153566000000005,-0.4019078999999993,0.34143146000000146,0.4623416200000009,-0.49228175000000085,-0.900763427649715,-3.074779583105554,-1.9946635148839706,0.42306679846716444,8.246176481201953,-2.763266457628461,-5.418839951841907,-5.5012130123931815,-19.285477587742573,-12.394707643690586,1.3045937359195012,0.020194228253854345,-0.01050146322778652,-5.207776485010787e-05,-0.0006161746082215808,3.1774999999999998,0.6260714285714284,-0.6929255319148935,-0.5070454545454546,0.26416666666666677,-0.129095744680851,-0.07113636363636364,-0.7429255319148935,53.39244824112416,4.588110260341783,-4.0724719239292,-8.463954281056308,-0.004058890000000001,-0.14832669392796596,-0.5200230033936638,-0.11530349191469405,0.01891140930923816,-0.10881369929181889,-0.1877101294896974,-0.10907285072176928,-0.0790833717979768,-0.11513083167894661,-0.10797870393469461,-0.13408150883291486,0.13298269872403842,-0.04987482479858759,-0.12101847686755333,-0.029682340956987702,-0.04210782092984272,1.3453465834800071,0.5195237918800535,0.753149421756831,0.6424016462878211,0.6977070922782961,0.9995024760494284,1.2061620101444666,1.0530362635004649,0.7953898690950483,1.6109093039606281,1.628168178350428,1.214777254617892,0.8602291154469842,0.8305781118745557,1.0155854374907483,1.0898605239506007,0.8343173643812501,0.9555804307887819,1.02983519589331,0.9688576812276184,0.8969414024351248,0.6527631955365933,1.0995832230073597,0.8358716480160949,1.0039112026532984,698.4753864987342,0,0.2885621335004395,0.16649769433511832,0,3,1,0.1,0.0,0.0,0.44180036861676336,0.30210965033811477,1,0,0.0,0.0,3.8384210968337964,0.475,1.2344977967946407,2.528897902987479,3.2749242487210735,0.23196438861708607,0.475184530474383,0.6153642421187929,0.8037626741380207,19.97643710301982,28.936959541626027,7.26643598615917,-4.742618817018359,10.213054789681411,0.0,0.0,0.0,54.59730361615449,5.41499046939678,0.0,11.49902366656781,0.0,0.0,0.0,11.49902366656781,0.0,10.213054789681411,5.41499046939678,0.0,11.49902366656781,16.91401413596459,0.0,0.0,24.26546827384644,42.46456947923127,19.056471336613843,0.0,3,0.125,4.452100000000005,0.0,0.059121621621621614,0.031238095238095242,0.016071428571428573,0.018721088435374147,0.01979166666666667,0.01122334455667789,0.020625
GDOC,25.29354525751915,1,0,0,75,6,1,5,0,0,0,0,1348.0,2.3914373088685017,20.474358974358974,182.31078018741388,241.3061106006628,1.7208449275384612,-0.7725094757651456,0.18402076166008696,0.22061841341893482,-0.5270132177250602,0.4445072935726525,-0.25019452180204127,-0.12605194972515413,0.47130258365364863,56.11519999999999,-7.809600000000016,-114.60000000000001,-45.3632,81.77280000000002,-19.3984,26.784000000000006,40.68000000000001,-4.913066666666666,-24.328888888888883,-5.507022222222222,5.881066666666666,-1.7617777777777803,-2.040000000000002,8.955200000000051,49.830400000000104,-184.63999999999993,-305.6032,121.81279999999995,248.7526432182776,-993.7426150207821,-570.4679129716683,774.1564886042311,-113.6407992714353,607.2782147951259,-0.408196290133332,1.2388285397333332,-0.33399043555555535,-0.8084448512000026,2.911005235911104,-1.4246209877333358,1.8261093333333311,-5.728099553737337,4.1870605301302195,-1.496832935726454,1.9531961025069613,10.325580367739793,11.05705592567623,-2.4147490079562033,-39.891391123716275,21.555539641411062,-19.04205722466925,14.85647744429094,0.01664270972001181,-0.009903967638014688,0.0008824736536757392,-0.0016116612162845876,2.9749333333333325,0.7194256410256409,-0.45840000000000003,-0.13872538226299694,0.2761982905982906,-0.09731555555555553,-0.07968032619775738,-0.7385599999999998,49.614394634427384,4.300006897581192,-3.9749704600831284,-7.159864465932936,-0.0013359617422222215,-0.14360384283808453,-0.595093455611125,-0.04654593960952343,0.044272847200109273,-0.10236546422235362,-0.12953222402465295,-0.07395528752825581,-0.018879426635064953,-0.06637024927441185,-0.05494838421215192,-0.06512495647752893,0.11691797775960153,-0.042280395122449056,-0.13315295842041724,0.05572010643403028,-0.007593273049071002,1.5341271866273365,0.608185177062863,0.5984640799748373,0.6570084736292356,0.7015886587417604,0.9896652140736044,1.0898350663320189,0.8357428648809271,1.1123630704555563,1.7947370548526624,1.5748817656332113,1.1661331456367787,1.034416746273636,0.9428095005231317,1.078437315198108,1.0639163623934595,1.1922639182679597,1.1612886845416968,1.1946826576142224,0.8218128183315735,0.7451978648709064,0.6664416380129887,1.2178593552434194,1.3092459096638747,1.2165780515947915,727.0057983269172,2,0.16566804194412157,0.11131373452641469,2,0,4,0.9230769230769231,0.0,0.08333333333333333,0.4305216701352947,0.36901929362524516,3,0,2.601880707819279,-1.2201312022945727,0.0,0.22666666666666666,1.3334792558519422,2.659757869732383,4.257450189890109,0.2140822075759895,0.4270083946721265,0.6835084470168084,0.8394140660558513,25.199986169581088,32.20398292817257,9.567901234567902,-3.483247489486718,20.63637078852845,9.589074368143644,0.0,0.0,20.771211599071872,6.4208216229260096,12.207932775496605,6.544756405912575,0.0,0.0,6.544756405912575,0.0,5.316788604006331,45.948756383234645,9.589074368143644,0.0,0.0,35.48984984955425,41.92825789989436,12.841643245852019,0.0,0.0,26.088000203078202,9.122591139358553,6,0.17142857142857143,3.594100000000002,0.25467197224772986,0.05745967741935484,0.060718390804597705,0.03002723311546841,0.024432566677464632,0.019662200465771888,0.012916277622159973,0.010256834215167552
BPBP,21.1855448078042,0,0,24,47,2,0,2,0,0,0,0,1048.0,3.5625,24.56,247.71019119745884,293.8643721810629,2.03762427104,-0.4415800954646244,0.037501195097025375,0.0006816685739002258,0.013783901264774561,-0.08493302397524337,-0.08300476536009126,0.31686442615246446,-0.1392670190129468,19.069262109551843,-11.599818922589392,-12.818469895880483,-37.044816659121764,-61.51561792666365,-33.96831145314622,41.676776822091426,-3.1339972838388537,2.672702580353103,-3.0411951109099156,-17.584427342689,-14.574920778632865,-4.603893164327749,6.00860117700317,0.6862833861475632,-37.9827976459937,-16.222725215029456,-0.6192847442281799,-87.30285196921687,-417.14764035795133,106.66750963471284,-728.4089404882823,-1950.4999430813389,-517.7949643824966,104.63916641542042,-0.22865539157989884,-0.0018424988682652285,-0.31313779628791216,-0.31352297691263065,0.027759101856041055,0.21780916613852047,-0.7023833481213182,-2.9890248109410082,-9.83450848050309,-5.637982807127029,0.12189270237316885,9.459643210392425,-11.673203970131215,6.724486156524827,-15.707842110534438,-55.21421562106376,-36.17159191163906,-0.2989121192002493,0.01796153302402394,-0.008831601909292488,6.086326552680588e-06,0.00010768672863105126,3.062019013128113,0.38138524219103687,-0.11445062407036145,-0.2894126301493888,0.2606428248076053,-0.02715352777598139,-0.10941036668175647,-0.14484576084847728,53.2476373261601,4.606001550904412,0.9523884788813647,3.0912774599529462,-0.002795873181142073,0.13358026883822713,-0.4916953300968257,0.05642201834862389,-0.07154160982264672,-0.02182566751120643,-0.0007290245566166703,-0.10287692158538414,-0.06289613903954785,-0.10566172494287387,-0.0677833425574544,-0.065108089942658,0.12902693909879964,0.038993951407392126,0.0901576647996147,-0.10703463492161533,0.0440418269446575,1.3167587664414748,0.5672488388759624,0.7557836581842152,0.6224472987102262,0.7223713778829093,0.950909225310467,1.0302467897271266,1.0637797531046715,0.6942201834862385,1.3223241590214068,1.549598623853211,1.5366853019877673,0.8199672578444747,0.8903871077762618,0.9296262911713117,0.8952261681446112,0.7881757133981405,0.998599084077389,0.9254056245492489,0.9536855708276676,0.8794781102527344,0.6399646179651174,0.872059251562947,0.7863035087942786,1.031933483033112,918.3877884943681,0,0.25067263910867793,0.14463580581613736,0,4,0,0.04,0.0,0.0,0.4402793520774954,0.29704384035459047,0,0,0.0,0.0,4.7971275300243565,0.5319148936170213,1.2027810507815657,2.062731403764377,2.904196829756604,0.21653826824973607,0.3713562711561227,0.5228464081332423,0.741406928588855,17.58101804415554,27.68785927574818,9.212018140589569,-6.080903002394516,10.213054789681411,0.0,0.0,0.0,84.92913895846256,0.0,5.41499046939678,11.49902366656781,0.0,0.0,0.0,11.49902366656781,0.0,10.213054789681411,5.41499046939678,0.0,11.49902366656781,11.49902366656781,0.0,0.0,24.26546827384644,60.6636706846161,24.26546827384644,0.0,4,0.13333333333333333,5.4805000000000055,0.0,0.05989583333333333,0.024855967078189302,0.0067204301075268836,0.017777777777777778,0.01851851851851851,0.01097393689986282,0.018958333333333334
